apo_epoch                 apoapsis                  
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23850.41988               43225.72427               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.16988               43226.58938               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
23851.66988               42885.20717               
